,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2639,10.5,Regular,3.6894264036635747,Fruits and Vegetables,216.7508,OUT035,2004,Small,Tier 2,Supermarket Type1,8.019188757140753
2640,6.135,Low Fat,2.1625413990102516,Soft Drinks,161.0236,OUT046,1997,Small,Tier 1,Supermarket Type1,7.16161331399531
2641,11.94125,Low Fat,2.6770469328953803,Breads,216.9166,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.378926490610032
2642,11.94125,Low Fat,5.001624810701974,Others,125.173,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.071686409258595
2643,9.3,Low Fat,4.1297028226588495,Dairy,249.6092,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.695543673921264
2645,8.51,Low Fat,2.9577414317671624,Household,142.947,OUT035,2004,Small,Tier 2,Supermarket Type1,8.008394512009874
2646,8.645,Low Fat,1.9363189916080823,Health and Hygiene,95.441,OUT017,2007,Small,Tier 2,Supermarket Type1,8.096328313195523
2647,8.6,Regular,2.910672265914384,Breads,128.831,OUT013,1987,High,Tier 3,Supermarket Type1,6.94567514640237
2648,11.94125,Low Fat,3.4094523906858125,Fruits and Vegetables,196.4768,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.749329403282575
2649,14.5,Low Fat,2.4104132396393325,Health and Hygiene,158.4604,OUT046,1997,Small,Tier 1,Supermarket Type1,7.898718063886478
2650,6.65,Low Fat,2.9304546256379282,Canned,149.5734,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.833619161675122
2651,20.1,Regular,3.7984008364059876,Fruits and Vegetables,225.9036,OUT013,1987,High,Tier 3,Supermarket Type1,8.200633505461173
2652,15.25,Regular,2.719669099840847,Snack Foods,179.266,OUT046,1997,Small,Tier 1,Supermarket Type1,7.271097546836998
2653,17.7,Low Fat,2.4269562716345927,Dairy,182.3292,OUT017,2007,Small,Tier 2,Supermarket Type1,8.341856368476007
2654,7.075,Low Fat,3.79126772460527,Frozen Foods,97.3068,OUT046,1997,Small,Tier 1,Supermarket Type1,7.14179002532866
2656,5.82,Regular,2.5541740689597185,Fruits and Vegetables,254.533,OUT017,2007,Small,Tier 2,Supermarket Type1,7.155915292880672
2657,8.785,Low Fat,3.8820168275458533,Soft Drinks,155.1656,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.29806795584658
2659,11.94125,Low Fat,4.337707555687734,Household,140.9154,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.662576412970423
2660,11.94125,reg,2.0016053132614764,Frozen Foods,52.564,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.736460796526232
2661,15.7,Regular,3.485943704007771,Snack Foods,252.2724,OUT046,1997,Small,Tier 1,Supermarket Type1,7.137566154212475
2662,7.39,low fat,2.3783255030035515,Household,251.9066,OUT013,1987,High,Tier 3,Supermarket Type1,8.358692577663014
2663,11.94125,Low Fat,3.1479151807164163,Breads,102.9332,OUT019,1985,Small,Tier 1,Grocery Store,4.630186648572416
2664,6.8,Low Fat,3.2836821151860724,Baking Goods,48.6034,OUT035,2004,Small,Tier 2,Supermarket Type1,5.675452956535234
2665,11.94125,Regular,3.657563245559571,Snack Foods,80.2302,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.668194405274646
2666,11.5,Low Fat,3.076615202447869,Snack Foods,120.2124,OUT035,2004,Small,Tier 2,Supermarket Type1,7.339966953912409
2667,17.6,Regular,2.934243103214413,Starchy Foods,45.606,OUT035,2004,Small,Tier 2,Supermarket Type1,7.452647200852371
2668,7.75,Regular,2.4899390872868494,Frozen Foods,34.9558,OUT035,2004,Small,Tier 2,Supermarket Type1,6.469498658049554
2669,11.94125,Low Fat,2.5006861660987294,Baking Goods,148.6076,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.291748294035395
2670,18.6,Low Fat,2.5642730522074997,Snack Foods,161.8236,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.3847568653095195
2671,5.73,Low Fat,3.092863300094027,Soft Drinks,86.0882,OUT046,1997,Small,Tier 1,Supermarket Type1,7.017995807981996
2672,12.15,Low Fat,3.552856248635336,Household,149.0708,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.093210587110909
2673,5.44,Regular,4.071736990111352,Baking Goods,174.637,OUT013,1987,High,Tier 3,Supermarket Type1,8.006177216201225
2674,17.7,Regular,3.1567796275268196,Frozen Foods,165.021,OUT045,2002,High,Tier 2,Supermarket Type1,8.139014694426937
2675,11.94125,LF,1.7050171764383315,Others,240.6196,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.429317237150999
2676,12.1,Low Fat,4.085618049235551,Hard Drinks,180.666,OUT013,1987,High,Tier 3,Supermarket Type1,8.327150221086312
2678,6.26,reg,4.103373177785345,Meat,151.1366,OUT010,1998,High,Tier 3,Grocery Store,6.1167963523083
2679,15.75,Low Fat,2.0027738991364212,Household,101.37,OUT013,1987,High,Tier 3,Supermarket Type1,7.648391777978466
2680,5.905,low fat,3.087535067433805,Canned,221.5456,OUT013,1987,High,Tier 3,Supermarket Type1,8.832356219560422
2681,16.0,Low Fat,2.3112622710502917,Household,210.3902,OUT046,1997,Small,Tier 1,Supermarket Type1,7.3043352979989455
2682,20.25,Low Fat,4.25292183497148,Household,148.9418,OUT046,1997,Small,Tier 1,Supermarket Type1,8.169450578024486
2683,5.175,Low Fat,3.284559054267683,Canned,83.4224,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.278477654134621
2684,9.0,Low Fat,2.5347758344907634,Canned,77.2644,OUT013,1987,High,Tier 3,Supermarket Type1,7.197132014680668
2685,15.6,Regular,3.0826986697370904,Snack Foods,168.2132,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.769625642792583
2686,5.175,Regular,3.5194368764801727,Snack Foods,107.7622,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.6065772275454595
2688,18.7,Low Fat,2.8537658064084486,Dairy,83.3566,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.528463585975695
2689,17.6,Low Fat,4.154920066494822,Household,182.6976,OUT046,1997,Small,Tier 1,Supermarket Type1,8.143475091621225
2690,18.2,Low Fat,1.8142479604296178,Health and Hygiene,43.5086,OUT013,1987,High,Tier 3,Supermarket Type1,6.975980495897699
2691,13.15,Low Fat,3.702926899088302,Household,179.5686,OUT046,1997,Small,Tier 1,Supermarket Type1,7.259924246238873
2692,8.6,Regular,2.3947462382163938,Breads,130.231,OUT010,1998,Small,Tier 3,Grocery Store,4.8662336047225345
2693,11.94125,Regular,2.838002139053652,Fruits and Vegetables,168.6448,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.134143764192341
2694,20.35,Low Fat,2.4123070950096746,Dairy,262.1594,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.05195030781605
2695,7.39,Low Fat,2.691681462860334,Health and Hygiene,140.6812,OUT035,2004,Small,Tier 2,Supermarket Type1,8.217306599202121
2696,19.6,Low Fat,3.185553095677938,Household,88.7514,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.8847805560426965
2697,16.25,LF,1.9247426144533661,Dairy,95.441,OUT010,1998,Medium,Tier 3,Grocery Store,5.263114969139307
2698,6.28,Low Fat,3.5845851706797167,Soft Drinks,86.5198,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.2410200915997205
2699,9.395,Low Fat,1.8375822719723516,Soft Drinks,226.072,OUT013,1987,High,Tier 3,Supermarket Type1,8.194768386008777
2700,7.72,Low Fat,2.9512429447322557,Fruits and Vegetables,79.1986,OUT017,2007,High,Tier 2,Supermarket Type1,6.657993073950589
2701,12.65,Low Fat,3.1659041297834483,Household,106.4938,OUT013,1987,High,Tier 3,Supermarket Type1,7.8101326270724005
2702,11.94125,Low Fat,2.848457009608845,Meat,175.1738,OUT019,1985,Small,Tier 1,Grocery Store,5.850901634041426
2704,15.5,Regular,3.638942671372425,Fruits and Vegetables,102.3332,OUT013,1987,High,Tier 3,Supermarket Type1,6.827411225908636
2705,8.88,Low Fat,2.44281169430645,Hard Drinks,153.3682,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.106397591392863
2706,18.25,Low Fat,2.58564551507706,Snack Foods,126.3046,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.616102132241429
2707,8.935,Low Fat,3.2086770347845737,Frozen Foods,52.9298,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.290268293825272
2708,16.0,Low Fat,2.3114513826322667,Household,210.7902,OUT035,2004,Small,Tier 2,Supermarket Type1,8.402947586667056
2709,19.7,LF,2.9292046944045285,Fruits and Vegetables,55.093,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.926257060545269
2710,20.6,Low Fat,3.7529485814340244,Fruits and Vegetables,93.9778,OUT035,2004,Small,Tier 2,Supermarket Type1,7.943191318199111
2711,19.25,Low Fat,2.22534229525874,Household,32.4558,OUT046,1997,Small,Tier 1,Supermarket Type1,4.623671967551223
2712,14.15,Regular,3.7129853608498524,Fruits and Vegetables,198.311,OUT046,1997,Small,Tier 1,Supermarket Type1,7.845158759960144
2713,6.63,Regular,4.513367696396892,Snack Foods,58.2588,OUT045,2002,Small,Tier 2,Supermarket Type1,5.8393408116403505
2714,11.8,Regular,3.6359832550647293,Canned,39.6138,OUT046,1997,Small,Tier 1,Supermarket Type1,5.901332487668318
2715,11.94125,Low Fat,3.316739787802554,Breads,85.9566,OUT019,1985,Small,Tier 1,Grocery Store,5.130568313177324
2716,12.85,Low Fat,1.986112610525806,Snack Foods,155.563,OUT046,1997,Small,Tier 1,Supermarket Type1,8.348656426307276
2717,11.6,Regular,1.9321806425481922,Dairy,239.8222,OUT017,2007,Small,Tier 2,Supermarket Type1,8.309769778703282
2718,11.94125,Regular,3.5350311399945817,Frozen Foods,97.0726,OUT019,1985,Small,Tier 1,Grocery Store,5.682278921605634
2719,12.15,Regular,2.834358514513677,Fruits and Vegetables,161.0552,OUT017,2007,Small,Tier 2,Supermarket Type1,8.134924709175412
2720,4.635,Low Fat,1.958228618817284,Breads,128.2994,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.900446672787096
2721,19.6,Low Fat,3.7162263141044636,Dairy,48.5718,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.053138500536322
2722,20.2,Regular,2.107839839247494,Snack Foods,95.0752,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.8588842117391176
2723,11.94125,Regular,1.8285042742929367,Canned,185.2266,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.682987455145852
2724,9.395,Regular,2.2155236497577513,Soft Drinks,44.6112,OUT046,1997,Small,Tier 1,Supermarket Type1,6.23702377930646
2725,11.395,Regular,2.665364157800882,Meat,232.8616,OUT035,2004,Small,Tier 2,Supermarket Type1,7.941771871544885
2726,19.5,Regular,3.5950941090066317,Canned,158.792,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.84646169174056
2727,18.35,Regular,2.3835050169759953,Frozen Foods,184.4266,OUT046,1997,Small,Tier 1,Supermarket Type1,8.161690531512566
2728,5.365,Regular,1.4493045488874483,Seafood,173.4764,OUT010,1998,Small,Tier 3,Grocery Store,5.146193631080405
2729,11.8,Regular,4.25843352357512,Frozen Foods,180.4344,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.282833315337753
2730,11.3,Low Fat,2.869028506206726,Baking Goods,247.5118,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.812021201760269
2731,19.6,Low Fat,3.729713032034612,Household,104.0964,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.265266991619854
2732,14.0,Low Fat,3.185553095677938,Starchy Foods,182.0634,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.421581666211948
2733,19.7,Low Fat,3.7027514671200956,Soft Drinks,84.3592,OUT046,1997,Small,Tier 1,Supermarket Type1,6.610740189100044
2734,12.5,Low Fat,2.5116429895667953,Meat,220.0798,OUT046,1997,Small,Tier 1,Supermarket Type1,8.486394874894167
2735,12.3,Low Fat,2.944877100127414,Household,191.253,OUT045,2002,Small,Tier 2,Supermarket Type1,7.8847805560426965
2736,7.435,Low Fat,2.4715676550659125,Starchy Foods,165.2158,OUT046,1997,Small,Tier 1,Supermarket Type1,7.951900329346787
2737,6.48,Low Fat,3.3843432734498164,Snack Foods,146.9076,OUT046,1997,Small,Tier 1,Supermarket Type1,7.991643701585058
2738,17.6,Low Fat,2.8465724387289426,Meat,154.6314,OUT013,1987,High,Tier 3,Supermarket Type1,7.529179149512489
2739,8.155,Low Fat,2.1228260833880412,Meat,188.453,OUT045,2002,High,Tier 2,Supermarket Type1,8.381217442356588
2740,16.1,Low Fat,3.370853450821544,Fruits and Vegetables,253.4356,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.936549927563734
2741,15.5,Regular,2.293402353693614,Fruits and Vegetables,199.0768,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.922650830098107
2742,11.94125,LF,4.077117837952612,Health and Hygiene,109.3228,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.796264287873647
2743,4.785,Low Fat,2.3797237947108805,Breads,121.0098,OUT035,2004,Small,Tier 2,Supermarket Type1,7.836253515148036
2744,14.6,Low Fat,3.6595942815385842,Household,197.1084,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.468381363012137
2745,6.445,Low Fat,3.512820332162275,Baking Goods,95.4436,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.114010461221585
2746,4.88,Regular,2.0145372249536293,Baking Goods,55.0298,OUT013,1987,High,Tier 3,Supermarket Type1,6.472589850619227
2748,8.395,Low Fat,3.2318410361595427,Snack Foods,97.9042,OUT035,2004,Small,Tier 2,Supermarket Type1,7.430393696160463
2749,10.0,Low Fat,3.8431808986389537,Household,250.175,OUT046,1997,Small,Tier 1,Supermarket Type1,8.0050667219172
2750,11.94125,Regular,3.640346846918978,Baking Goods,143.8128,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.402499658328098
2751,12.35,Regular,1.6835978190133143,Baking Goods,77.1328,OUT013,1987,High,Tier 3,Supermarket Type1,7.714120067251626
2752,11.3,Low Fat,2.70801934157837,Household,192.4478,OUT035,2004,Small,Tier 2,Supermarket Type1,7.9056146429455385
2753,11.94125,Regular,1.9017607566285069,Meat,119.6124,OUT019,1985,Small,Tier 1,Grocery Store,6.384455508884973
2754,19.5,Regular,3.483865430028725,Canned,85.754,OUT035,2004,Small,Tier 2,Supermarket Type1,7.679644321482571
2755,19.7,LF,3.174780210493216,Frozen Foods,110.3912,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.094297855645141
2756,7.75,Regular,2.4905824949656687,Frozen Foods,32.6558,OUT013,1987,High,Tier 3,Supermarket Type1,6.520791952437104
2757,15.1,Low Fat,2.571963896920558,Baking Goods,88.483,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.896404097395587
2758,11.94125,Low Fat,3.839759647815942,Fruits and Vegetables,111.5228,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.477810556755112
2759,11.1,Low Fat,3.408141002900346,Household,116.6124,OUT035,2004,Small,Tier 2,Supermarket Type1,7.339966953912409
2760,7.075,Low Fat,2.8357079119049766,Dairy,142.0128,OUT017,2007,Small,Tier 2,Supermarket Type1,7.8588842117391176
2761,7.97,LF,3.8382422010736867,Seafood,108.4596,OUT035,2004,Small,Tier 2,Supermarket Type1,8.013034891566376
2762,12.15,Low Fat,3.554598872201806,Household,151.0708,OUT035,2004,Small,Tier 2,Supermarket Type1,7.958208024597514
2763,14.1,Low Fat,2.700850079302476,Snack Foods,200.4084,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.286059806218184
2764,11.94125,Low Fat,3.6286480954976907,Canned,56.2246,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.460339546475526
2765,11.1,Regular,2.808378582545091,Frozen Foods,175.8712,OUT010,1998,Medium,Tier 3,Grocery Store,5.169183149305104
2766,11.94125,Low Fat,1.9785479020748362,Soft Drinks,111.686,OUT019,1985,Small,Tier 1,Grocery Store,6.11532684432894
2767,7.42,Regular,3.3211893484359245,Seafood,186.5582,OUT010,1998,Small,Tier 3,Grocery Store,5.224445827980153
2768,16.35,Low Fat,3.8834405534478442,Fruits and Vegetables,52.1324,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.840314630744544
2769,19.1,Regular,3.6530345093837586,Fruits and Vegetables,146.8418,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.476303397464541
2770,11.94125,Regular,2.452502985385544,Fruits and Vegetables,143.8102,OUT019,1985,Small,Tier 1,Grocery Store,5.675452956535234
2771,5.19,Regular,3.1137753855272883,Meat,102.899,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.409247885317815
2772,11.8,Low Fat,2.159813475542367,Soft Drinks,200.2084,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.425821748593341
2773,11.35,Regular,2.761034830253525,Dairy,87.9856,OUT046,1997,Small,Tier 1,Supermarket Type1,7.3092493128013745
2774,15.2,low fat,3.391231803400477,Household,109.6912,OUT045,2002,Small,Tier 2,Supermarket Type1,7.258049831444523
2775,11.5,Low Fat,1.7494591299181455,Fruits and Vegetables,128.8652,OUT045,2002,Small,Tier 2,Supermarket Type1,7.163677298216161
2776,20.25,Regular,3.775026274031667,Baking Goods,240.8538,OUT035,2004,Small,Tier 2,Supermarket Type1,8.978619565958148
2777,10.1,Low Fat,2.9079893442140445,Health and Hygiene,196.5084,OUT013,1987,High,Tier 3,Supermarket Type1,6.388939821332301
2778,13.1,Low Fat,3.8673809087980757,Dairy,120.1782,OUT045,2002,High,Tier 2,Supermarket Type1,7.613833196055759
2779,12.0,Low Fat,2.261153988019234,Health and Hygiene,259.5278,OUT046,1997,Small,Tier 1,Supermarket Type1,7.864526699138199
2780,19.0,Low Fat,2.189940373681322,Frozen Foods,106.5622,OUT046,1997,Small,Tier 1,Supermarket Type1,7.6578705219330105
2781,19.7,Low Fat,3.6986861428841222,Soft Drinks,83.8592,OUT018,2009,Medium,Tier 3,Supermarket Type2,5.512127900431934
2782,11.94125,Regular,1.9997012034076276,Fruits and Vegetables,256.133,OUT019,1985,Small,Tier 1,Grocery Store,5.5464773804465715
2783,18.6,Low Fat,4.367790372845599,Household,120.9414,OUT045,2002,Small,Tier 2,Supermarket Type1,7.893762652358524
2784,11.5,LF,1.7516742087496893,Fruits and Vegetables,129.0652,OUT035,2004,Small,Tier 2,Supermarket Type1,8.156929071226445
2785,16.75,Low Fat,3.098013158368789,Snack Foods,187.9556,OUT045,2002,Small,Tier 2,Supermarket Type1,7.943191318199111
2786,18.85,Low Fat,3.150666160007503,Canned,254.433,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.625918922126408
2787,6.135,Low Fat,2.1627305027369217,Soft Drinks,161.5236,OUT035,2004,Small,Tier 2,Supermarket Type1,7.16161331399531
2788,20.7,Low Fat,1.773273319873524,Canned,184.4266,OUT035,2004,Small,Tier 2,Supermarket Type1,8.212983825900118
2789,17.6,Low Fat,3.1794510940663967,Soft Drinks,165.4526,OUT035,2004,Small,Tier 2,Supermarket Type1,7.40520747578081
2790,16.0,Low Fat,2.6226712595605908,Household,228.3668,OUT013,1987,High,Tier 3,Supermarket Type1,8.575167037145661
2791,8.92,Low Fat,2.0387450487945813,Household,176.837,OUT045,2002,High,Tier 2,Supermarket Type1,7.6578705219330105
2792,17.75,Low Fat,2.189870944690518,Others,108.8912,OUT017,2007,High,Tier 2,Supermarket Type1,5.791712762651096
2793,15.6,Low Fat,2.1463231149548037,Frozen Foods,78.167,OUT046,1997,Small,Tier 1,Supermarket Type1,7.516220004869983
2794,11.94125,Regular,2.0016011095435635,Soft Drinks,232.9958,OUT019,1985,Small,Tier 1,Grocery Store,6.840314630744544
2795,17.75,Regular,2.7580301582947313,Baking Goods,154.6656,OUT010,1998,Small,Tier 3,Grocery Store,5.733118598385043
2796,5.73,Low Fat,2.5777697972196614,Soft Drinks,85.5882,OUT010,1998,Small,Tier 3,Grocery Store,5.146193631080405
2797,5.73,Low Fat,2.958310870496366,Soft Drinks,188.1898,OUT045,2002,Small,Tier 2,Supermarket Type1,7.311030257172369
2798,9.3,Low Fat,1.7426236276690796,Snack Foods,106.7964,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.265266991619854
2799,20.2,Low Fat,2.30365142132007,Household,187.6898,OUT035,2004,Small,Tier 2,Supermarket Type1,8.276111153215956
2800,11.94125,Low Fat,1.7207988222817747,Fruits and Vegetables,55.7298,OUT019,1985,Small,Tier 1,Grocery Store,5.086295489499336
2802,21.35,Low Fat,2.6770574032521646,Canned,260.4278,OUT013,1987,High,Tier 3,Supermarket Type1,8.200998935759412
2803,20.2,Regular,2.33400526721406,Meat,175.5028,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.814316514666872
2804,6.57,Low Fat,2.334465361253894,Household,193.982,OUT035,2004,Small,Tier 2,Supermarket Type1,7.748021618927307
2805,19.35,Regular,2.7721340096372282,Baking Goods,166.9184,OUT046,1997,Small,Tier 1,Supermarket Type1,8.102395065877761
2806,8.6,Low Fat,3.422782319330263,Health and Hygiene,143.2154,OUT046,1997,Small,Tier 1,Supermarket Type1,7.662576412970423
2807,8.51,Low Fat,2.958384852378545,Household,142.247,OUT013,1987,High,Tier 3,Supermarket Type1,7.9596043478404415
2808,11.94125,Regular,1.7705062357464247,Fruits and Vegetables,141.5838,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.080586395564003
2809,7.5,Low Fat,2.9075230825634,Frozen Foods,237.1906,OUT010,1998,Medium,Tier 3,Grocery Store,5.4709698279384265
2810,14.3,Low Fat,2.0595008454842327,Frozen Foods,86.0224,OUT035,2004,Small,Tier 2,Supermarket Type1,6.930170959866405
2811,15.0,Low Fat,2.7446358223616976,Hard Drinks,45.506,OUT045,2002,Small,Tier 2,Supermarket Type1,6.144314381202192
2812,14.3,Low Fat,2.037865220535459,Baking Goods,75.7328,OUT013,1987,High,Tier 3,Supermarket Type1,6.426265778944988
2813,10.195,Low Fat,1.6721589821375304,Hard Drinks,112.486,OUT010,1998,High,Tier 3,Grocery Store,4.72903248320905
2814,6.825,Regular,3.0655982189161874,Canned,154.9998,OUT035,2004,Small,Tier 2,Supermarket Type1,8.031384030234571
